classid,image_path,species,genus,family,order,class,image_backup_url
5384038,5384038/daee1e86d2532a137a865ea6fb2d2378f4a140f3.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/daee1e86d2532a137a865ea6fb2d2378f4a140f3.jpg
5384038,5384038/47302754ca701513a3e55feb8cc1d7d63a3ee70e.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/47302754ca701513a3e55feb8cc1d7d63a3ee70e.jpg
5384038,5384038/293eac1db1c276e05732945d6d8642bae0d3730b.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/293eac1db1c276e05732945d6d8642bae0d3730b.jpg
5384038,5384038/48a393d5b998e2c6046fca649000943add6aae07.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/48a393d5b998e2c6046fca649000943add6aae07.jpg
5384038,5384038/e31b7b655e8545559e54ef3b2e1569718f5d9823.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/e31b7b655e8545559e54ef3b2e1569718f5d9823.jpg
5384038,5384038/e3b969e2108cb8fb1bc995b1f414d7b7d5cad7ff.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/e3b969e2108cb8fb1bc995b1f414d7b7d5cad7ff.jpg
5384038,5384038/9ecb211ea41581eeec6248eaf8947ee553d891e5.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/9ecb211ea41581eeec6248eaf8947ee553d891e5.jpg
5384038,5384038/d6fea163a6ca9f92a4655f71b80ea92a467a12af.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/d6fea163a6ca9f92a4655f71b80ea92a467a12af.jpg
5384038,5384038/91dd9e4af69503b1ce374b7e8edf4a11c3a13ef7.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/91dd9e4af69503b1ce374b7e8edf4a11c3a13ef7.jpg
5384038,5384038/4fab975024bd7578309cfb58637d2235bb65f8d3.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/4fab975024bd7578309cfb58637d2235bb65f8d3.jpg
5384038,5384038/f25992dda1b590ae381347f71a87c902d4c457c3.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/f25992dda1b590ae381347f71a87c902d4c457c3.jpg
5384038,5384038/7803b541f1fef4d02821c7e1a23fd49412764911.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/7803b541f1fef4d02821c7e1a23fd49412764911.jpg
5384038,5384038/a7af0e8fabf300448e8d6f8cf6dbbffd8e2996e0.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/a7af0e8fabf300448e8d6f8cf6dbbffd8e2996e0.jpg
5384038,5384038/244930b5b8411756a5c2c68a391e460afe47d170.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/244930b5b8411756a5c2c68a391e460afe47d170.jpg
5384038,5384038/7cdb329dcaa7b847bd2dc82dad4ef5f45215b4ab.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/7cdb329dcaa7b847bd2dc82dad4ef5f45215b4ab.jpg
5384038,5384038/9acdc312a5b3a4f4171024e7e3b0623d2572109a.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/9acdc312a5b3a4f4171024e7e3b0623d2572109a.jpg
5384038,5384038/c01045b9f0fad8fe0d80bf6921dd3f944939af0a.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/c01045b9f0fad8fe0d80bf6921dd3f944939af0a.jpg
5384038,5384038/88478693a07d264d5e8809ede153ce3f3bdcab15.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/88478693a07d264d5e8809ede153ce3f3bdcab15.jpg
5384038,5384038/911fb4a4526bfe5de62fb0144728a6e872e2a013.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/911fb4a4526bfe5de62fb0144728a6e872e2a013.jpg
5384038,5384038/7ab093b4bf64d83b25b991730f502887df459909.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/7ab093b4bf64d83b25b991730f502887df459909.jpg
5384038,5384038/194c1f2790221b88b159216c67021ff07f8e41b0.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/194c1f2790221b88b159216c67021ff07f8e41b0.jpg
5384038,5384038/0c97b5a80f86e776d2f05e6ac8383c6f1c9ea07b.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/0c97b5a80f86e776d2f05e6ac8383c6f1c9ea07b.jpg
5384038,5384038/c7bc148edfdd5275233084b8996270942f26659b.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/c7bc148edfdd5275233084b8996270942f26659b.jpg
5384038,5384038/c58bc0b46e92231f4fc0ef4e8ddcd2f4c8b69150.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/c58bc0b46e92231f4fc0ef4e8ddcd2f4c8b69150.jpg
5384038,5384038/37099cdeaca0558381504769d202ce0a3aae57af.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/37099cdeaca0558381504769d202ce0a3aae57af.jpg
5384038,5384038/d067fef55c0d8815586926ea254a65c98cf407ad.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/d067fef55c0d8815586926ea254a65c98cf407ad.jpg
5384038,5384038/789083d60addf5c95a1a2ec0580b7a8eec006090.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/789083d60addf5c95a1a2ec0580b7a8eec006090.jpg
5384038,5384038/362cf93051273dcf1617126cf44eb796e99d0c60.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/362cf93051273dcf1617126cf44eb796e99d0c60.jpg
5384038,5384038/e96f693707a063d407e640c1f4510df0879f24c8.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/e96f693707a063d407e640c1f4510df0879f24c8.jpg
5384038,5384038/4b85e0d8e4f4b439dfff3ce8b4da0edb872fd16f.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/4b85e0d8e4f4b439dfff3ce8b4da0edb872fd16f.jpg
5384038,5384038/8c37c3b525c39216873845146e0104626a0de596.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/8c37c3b525c39216873845146e0104626a0de596.jpg
5384038,5384038/191ae771cb28139f68f1e7318c3e40d52650c004.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/191ae771cb28139f68f1e7318c3e40d52650c004.jpg
5384038,5384038/76cb6f02f86ef7464c42eced64c56282f219600e.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/76cb6f02f86ef7464c42eced64c56282f219600e.jpg
5384038,5384038/ec8978b3f22cf081350de4b187772edd7e1db449.jpg,opuntia phaeacantha engelm.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5384038/ec8978b3f22cf081350de4b187772edd7e1db449.jpg
3084015,3084015/91130a5f7b86d5f1f39ac1326714aa516f63c7d5.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/91130a5f7b86d5f1f39ac1326714aa516f63c7d5.jpg
3084015,3084015/9e525f0c1729b879e5234a4a4b4cb5ba40ea19e1.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/9e525f0c1729b879e5234a4a4b4cb5ba40ea19e1.jpg
3084015,3084015/6b30f561ae8892bb8df94e431041f054e5856e41.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/6b30f561ae8892bb8df94e431041f054e5856e41.jpg
3084015,3084015/a2028a128b6995298724ec59236216afd3db8367.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/a2028a128b6995298724ec59236216afd3db8367.jpg
3084015,3084015/3ccd87c44596a994b212dff63d9866b1b1f53942.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/3ccd87c44596a994b212dff63d9866b1b1f53942.jpg
3084015,3084015/5800c1155e1949e8cb402ff191814ab03c3db1f5.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/5800c1155e1949e8cb402ff191814ab03c3db1f5.jpg
3084015,3084015/d3eaecf0471cb1493b0221c985e0ddfaddd96a80.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/d3eaecf0471cb1493b0221c985e0ddfaddd96a80.jpg
3084015,3084015/0815274ca41b312c9d7c76ccdbe5258d1697e03e.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/0815274ca41b312c9d7c76ccdbe5258d1697e03e.jpg
3084015,3084015/68e618f4e619fc4369fec0313be6421cf7de6d43.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/68e618f4e619fc4369fec0313be6421cf7de6d43.jpg
3084015,3084015/5ae95d23d8a0f7d39d6cd516038582ca212b4b82.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/5ae95d23d8a0f7d39d6cd516038582ca212b4b82.jpg
3084015,3084015/bc06407ffd0b9e1be9036fea795ada55cf2a4c7b.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/bc06407ffd0b9e1be9036fea795ada55cf2a4c7b.jpg
3084015,3084015/4c437e0adad66de9382f7324d8a745af26327118.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/4c437e0adad66de9382f7324d8a745af26327118.jpg
3084015,3084015/0cdec55c519252c3789d3fcf16cc71230f8c0c8f.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/0cdec55c519252c3789d3fcf16cc71230f8c0c8f.jpg
3084015,3084015/0ba2a6287ceb4a91f7e4d49575bbc79ee0832239.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/0ba2a6287ceb4a91f7e4d49575bbc79ee0832239.jpg
3084015,3084015/b609bf87323240d0c78fe2112ba553c626262640.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/b609bf87323240d0c78fe2112ba553c626262640.jpg
3084015,3084015/d3ffdf71b9da4c1db4b65b2daacfbc109681da71.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/d3ffdf71b9da4c1db4b65b2daacfbc109681da71.jpg
3084015,3084015/8041fba42b1e72e71e9136ce66e1d6c66a8158c1.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/8041fba42b1e72e71e9136ce66e1d6c66a8158c1.jpg
3084015,3084015/ed7e2ceb404119203f1741a3bb49efe83b902a71.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/ed7e2ceb404119203f1741a3bb49efe83b902a71.jpg
3084015,3084015/1a4642fe4fca7c346972e03d80caa7285ce791a1.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/1a4642fe4fca7c346972e03d80caa7285ce791a1.jpg
3084015,3084015/ac544a520098d128631c21f3d290e8037278daed.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/ac544a520098d128631c21f3d290e8037278daed.jpg
3084015,3084015/a3f8e1123fb17ca63de90fb9e27bea667479bd7f.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/a3f8e1123fb17ca63de90fb9e27bea667479bd7f.jpg
3084015,3084015/996446a53e4ec821c4022424d07034ae348f74fe.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/996446a53e4ec821c4022424d07034ae348f74fe.jpg
3084015,3084015/8e6650cefa70d1bd6b6bdf0bb420c597ae1775c4.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/8e6650cefa70d1bd6b6bdf0bb420c597ae1775c4.jpg
3084015,3084015/1d8dfec0304389089775464189db1fa2ee93b215.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/1d8dfec0304389089775464189db1fa2ee93b215.jpg
3084015,3084015/95b74074882e441df10977f6788c6ad46ad09b42.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/95b74074882e441df10977f6788c6ad46ad09b42.jpg
3084015,3084015/8ecccf22a2c5d991b8272c9a1bc19acb6fa3999f.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/8ecccf22a2c5d991b8272c9a1bc19acb6fa3999f.jpg
3084015,3084015/88c70022c40de2c5b4e5a4c535a1697ef25e0c29.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/88c70022c40de2c5b4e5a4c535a1697ef25e0c29.jpg
3084015,3084015/b69b7f27700c802cefea2cff3136789412847672.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/b69b7f27700c802cefea2cff3136789412847672.jpg
3084015,3084015/c35ecac087ea56e48e78ea63812a0c99248b9953.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/c35ecac087ea56e48e78ea63812a0c99248b9953.jpg
3084015,3084015/2ea9bede6b9dbb79cba2cd905457e66b29d23588.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/2ea9bede6b9dbb79cba2cd905457e66b29d23588.jpg
3084015,3084015/a6b9315a1ca9429d3b38f9039da24f8e7c54ed02.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/a6b9315a1ca9429d3b38f9039da24f8e7c54ed02.jpg
3084015,3084015/19fee5a42cbe439aff7542cb5961298eef7812c3.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/19fee5a42cbe439aff7542cb5961298eef7812c3.jpg
3084015,3084015/ecf08c5d94431e94715b34cf213e9137d31ccdba.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/ecf08c5d94431e94715b34cf213e9137d31ccdba.jpg
3084015,3084015/d715164b7690c48b092ae2b6da47a793cc40a60f.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/d715164b7690c48b092ae2b6da47a793cc40a60f.jpg
3084015,3084015/30d2e24f19a91bf387c7dc76c0cd4bc9eb3efb0c.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/30d2e24f19a91bf387c7dc76c0cd4bc9eb3efb0c.jpg
3084015,3084015/1b23cbf0f6a02342f35b2b294aef406829d7f432.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/1b23cbf0f6a02342f35b2b294aef406829d7f432.jpg
3084015,3084015/4bc458a319dd3bc64c74f34257750f22a1716b20.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/4bc458a319dd3bc64c74f34257750f22a1716b20.jpg
3084015,3084015/95ad3d421486711bb986b42e77188694b6781029.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/95ad3d421486711bb986b42e77188694b6781029.jpg
3084015,3084015/9d61c96343b4e6e5670890097e935b0393912710.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/9d61c96343b4e6e5670890097e935b0393912710.jpg
3084015,3084015/a9fe521bc34539c7c3d5fccafe2748c8927c5bb5.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/a9fe521bc34539c7c3d5fccafe2748c8927c5bb5.jpg
3084015,3084015/3879de201769749469025787b2da7fc479baeb6a.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/3879de201769749469025787b2da7fc479baeb6a.jpg
3084015,3084015/689ed3f636c471650bb4de5c29dbb56b0e9e8f8d.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/689ed3f636c471650bb4de5c29dbb56b0e9e8f8d.jpg
3084015,3084015/89a350bf4fb66357e4a3f594fd56d840de43ed38.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/89a350bf4fb66357e4a3f594fd56d840de43ed38.jpg
3084015,3084015/ec4fe1340b1d1411717ab80c09123dc92ba04fa3.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/ec4fe1340b1d1411717ab80c09123dc92ba04fa3.jpg
3084015,3084015/199f4c5d1a3bc759f696aa73b9f7b1d10460c7db.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/199f4c5d1a3bc759f696aa73b9f7b1d10460c7db.jpg
3084015,3084015/93d368ca8cc97ef1141e9fd75c31b3308289148b.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/93d368ca8cc97ef1141e9fd75c31b3308289148b.jpg
3084015,3084015/7aa68480c2f63ab64ae119462cefc484aa4e5726.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/7aa68480c2f63ab64ae119462cefc484aa4e5726.jpg
3084015,3084015/0ee65b044a82532d9741e7f5b0d0b972cc14c5c2.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/0ee65b044a82532d9741e7f5b0d0b972cc14c5c2.jpg
3084015,3084015/2c93cc01ec765fa62cd2208f59fb058317a1b245.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/2c93cc01ec765fa62cd2208f59fb058317a1b245.jpg
3084015,3084015/d3ebe9e001442083d8c39bf1857e5816013a62f7.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/d3ebe9e001442083d8c39bf1857e5816013a62f7.jpg
3084015,3084015/6f7e7a5d9fb63317be1a92b1e2848442f5b82424.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/6f7e7a5d9fb63317be1a92b1e2848442f5b82424.jpg
3084015,3084015/3bb4684a559564a71ccde3aca5caf420f5414d63.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/3bb4684a559564a71ccde3aca5caf420f5414d63.jpg
3084015,3084015/ff78caf5e9c2ede47f63c1b97a22a48950c190bc.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/ff78caf5e9c2ede47f63c1b97a22a48950c190bc.jpg
3084015,3084015/8384d7512676770a6ceae055b27e50a1550679ed.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/8384d7512676770a6ceae055b27e50a1550679ed.jpg
3084015,3084015/91098637eef4bf78ee783df04907fccb8feee584.jpg,phytolacca americana l.,Phytolacca,Phytolaccaceae,Caryophyllales,Magnoliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3084015/91098637eef4bf78ee783df04907fccb8feee584.jpg
